,GID,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,GAME_DATE_EST,HOME_TEAM_WINS,HOME_TEAM_LOSSES,SERIES_LEADER,SEASON
19,0029900020,0029900020,1610612766,1610612754,1999-11-04T00:00:00,2,2,Tied,1999-2000
20,0029900021,0029900021,1610612737,1610612749,1999-11-04T00:00:00,0,4,Milwaukee,1999-2000
21,0029900022,0029900022,1610612761,1610612748,1999-11-04T00:00:00,2,1,Toronto,1999-2000
22,0029900023,0029900023,1610612759,1610612744,1999-11-04T00:00:00,4,0,San Antonio,1999-2000
23,0029900024,0029900024,1610612762,1610612745,1999-11-04T00:00:00,3,1,Utah,1999-2000
24,0029900025,0029900025,1610612756,1610612755,1999-11-04T00:00:00,2,0,Phoenix,1999-2000
25,0029900026,0029900026,1610612760,1610612742,1999-11-04T00:00:00,3,1,Seattle,1999-2000
26,0029900027,0029900027,1610612738,1610612766,1999-11-05T00:00:00,1,3,Charlotte,1999-2000
27,0029900028,0029900028,1610612751,1610612761,1999-11-05T00:00:00,2,2,Tied,1999-2000
28,0029900029,0029900029,1610612753,1610612739,1999-11-05T00:00:00,1,2,Cleveland,1999-2000
29,0029900030,0029900030,1610612765,1610612752,1999-11-05T00:00:00,1,3,New York,1999-2000
30,0029900031,0029900031,1610612741,1610612748,1999-11-05T00:00:00,2,2,Tied,1999-2000
31,0029900032,0029900032,1610612745,1610612759,1999-11-05T00:00:00,0,4,San Antonio,1999-2000
32,0029900033,0029900033,1610612746,1610612755,1999-11-05T00:00:00,1,1,Tied,1999-2000
33,0029900034,0029900034,1610612758,1610612750,1999-11-05T00:00:00,1,3,Minnesota,1999-2000
34,0029900035,0029900035,1610612757,1610612743,1999-11-05T00:00:00,2,2,Tied,1999-2000
35,0029900036,0029900036,1610612764,1610612753,1999-11-06T00:00:00,0,4,Orlando,1999-2000
36,0029900037,0029900037,1610612737,1610612741,1999-11-06T00:00:00,3,1,Atlanta,1999-2000
37,0029900038,0029900038,1610612739,1610612752,1999-11-06T00:00:00,3,1,Cleveland,1999-2000
38,0029900039,0029900039,1610612754,1610612738,1999-11-06T00:00:00,3,1,Indiana,1999-2000
39,0029900040,0029900040,1610612749,1610612765,1999-11-06T00:00:00,1,3,Detroit,1999-2000
40,0029900041,0029900041,1610612750,1610612758,1999-11-06T00:00:00,3,1,Minnesota,1999-2000
41,0029900042,0029900042,1610612744,1610612742,1999-11-06T00:00:00,0,4,Dallas,1999-2000
42,0029900043,0029900043,1610612757,1610612747,1999-11-06T00:00:00,2,2,Tied,1999-2000
43,0029900044,0029900044,1610612760,1610612762,1999-11-06T00:00:00,2,2,Tied,1999-2000
44,0029900045,0029900045,1610612763,1610612743,1999-11-06T00:00:00,2,2,Tied,1999-2000
45,0029900046,0029900046,1610612751,1610612764,1999-11-07T00:00:00,1,3,Washington,1999-2000
46,0029900047,0029900047,1610612761,1610612766,1999-11-07T00:00:00,1,3,Charlotte,1999-2000
47,0029900048,0029900048,1610612756,1610612759,1999-11-07T00:00:00,2,2,Tied,1999-2000
48,0029900049,0029900049,1610612747,1610612742,1999-11-07T00:00:00,3,1,L.A. Lakers,1999-2000
49,0029900050,0029900050,1610612752,1610612749,1999-11-08T00:00:00,4,0,New York,1999-2000
50,0029900051,0029900051,1610612755,1610612760,1999-11-08T00:00:00,2,0,Philadelphia,1999-2000
51,0029900052,0029900052,1610612745,1610612753,1999-11-08T00:00:00,0,2,Orlando,1999-2000
52,0029900053,0029900053,1610612743,1610612737,1999-11-08T00:00:00,1,1,Tied,1999-2000
53,0029900054,0029900054,1610612746,1610612762,1999-11-08T00:00:00,0,4,Utah,1999-2000
54,0029900055,0029900055,1610612748,1610612754,1999-11-09T00:00:00,2,2,Tied,1999-2000
55,0029900056,0029900056,1610612741,1610612756,1999-11-09T00:00:00,0,2,Phoenix,1999-2000
56,0029900057,0029900057,1610612742,1610612747,1999-11-09T00:00:00,1,3,L.A. Lakers,1999-2000
57,0029900058,0029900058,1610612762,1610612757,1999-11-09T00:00:00,1,3,Portland,1999-2000
58,0029900059,0029900059,1610612744,1610612759,1999-11-09T00:00:00,0,4,San Antonio,1999-2000
59,0029900060,0029900060,1610612738,1610612765,1999-11-10T00:00:00,0,3,Detroit,1999-2000
60,0029900061,0029900061,1610612751,1610612756,1999-11-10T00:00:00,0,2,Phoenix,1999-2000
61,0029900062,0029900062,1610612764,1610612760,1999-11-10T00:00:00,0,2,Seattle,1999-2000
62,0029900063,0029900063,1610612753,1610612755,1999-11-10T00:00:00,2,2,Tied,1999-2000
63,0029900064,0029900064,1610612766,1610612749,1999-11-10T00:00:00,3,1,Charlotte,1999-2000
64,0029900065,0029900065,1610612745,1610612747,1999-11-10T00:00:00,2,2,Tied,1999-2000
65,0029900066,0029900066,1610612746,1610612759,1999-11-10T00:00:00,0,4,San Antonio,1999-2000
66,0029900067,0029900067,1610612763,1610612737,1999-11-10T00:00:00,1,1,Tied,1999-2000
67,0029900068,0029900068,1610612748,1610612742,1999-11-11T00:00:00,2,0,Miami,1999-2000
68,0029900069,0029900069,1610612739,1610612760,1999-11-11T00:00:00,0,2,Seattle,1999-2000
69,0029900070,0029900070,1610612765,1610612761,1999-11-11T00:00:00,2,2,Tied,1999-2000
70,0029900071,0029900071,1610612754,1610612753,1999-11-11T00:00:00,2,1,Indiana,1999-2000
71,0029900072,0029900072,1610612750,1610612752,1999-11-11T00:00:00,1,1,Tied,1999-2000
72,0029900073,0029900073,1610612738,1610612752,1999-11-12T00:00:00,2,2,Tied,1999-2000
73,0029900074,0029900074,1610612755,1610612741,1999-11-12T00:00:00,4,0,Philadelphia,1999-2000
74,0029900075,0029900075,1610612764,1610612748,1999-11-12T00:00:00,0,4,Miami,1999-2000
75,0029900076,0029900076,1610612766,1610612751,1999-11-12T00:00:00,2,1,Charlotte,1999-2000
76,0029900077,0029900077,1610612749,1610612756,1999-11-12T00:00:00,1,1,Tied,1999-2000
77,0029900078,0029900078,1610612743,1610612757,1999-11-12T00:00:00,2,2,Tied,1999-2000
78,0029900079,0029900079,1610612747,1610612745,1999-11-12T00:00:00,2,2,Tied,1999-2000
79,0029900080,0029900080,1610612758,1610612762,1999-11-12T00:00:00,1,3,Utah,1999-2000
80,0029900081,0029900081,1610612763,1610612744,1999-11-12T00:00:00,1,3,Golden State,1999-2000
81,0029900082,0029900082,1610612739,1610612749,1999-11-13T00:00:00,1,3,Milwaukee,1999-2000
82,0029900083,0029900083,1610612765,1610612760,1999-11-13T00:00:00,2,0,Detroit,1999-2000
83,0029900084,0029900084,1610612754,1610612764,1999-11-13T00:00:00,2,1,Indiana,1999-2000
84,0029900085,0029900085,1610612741,1610612738,1999-11-13T00:00:00,2,2,Tied,1999-2000
85,0029900086,0029900086,1610612750,1610612756,1999-11-13T00:00:00,1,3,Phoenix,1999-2000
86,0029900087,0029900087,1610612742,1610612753,1999-11-13T00:00:00,1,1,Tied,1999-2000
87,0029900088,0029900088,1610612759,1610612766,1999-11-13T00:00:00,2,0,San Antonio,1999-2000
88,0029900089,0029900089,1610612744,1610612745,1999-11-13T00:00:00,1,3,Houston,1999-2000
89,0029900090,0029900090,1610612757,1610612737,1999-11-13T00:00:00,2,0,Portland,1999-2000
90,0029900091,0029900091,1610612752,1610612748,1999-11-14T00:00:00,1,3,Miami,1999-2000
91,0029900092,0029900092,1610612761,1610612755,1999-11-14T00:00:00,0,3,Philadelphia,1999-2000
92,0029900093,0029900093,1610612747,1610612737,1999-11-14T00:00:00,2,0,L.A. Lakers,1999-2000
93,0029900094,0029900094,1610612758,1610612743,1999-11-14T00:00:00,2,2,Tied,1999-2000
94,0029900095,0029900095,1610612763,1610612746,1999-11-14T00:00:00,3,1,Vancouver,1999-2000
95,0029900096,0029900096,1610612751,1610612760,1999-11-15T00:00:00,0,2,Seattle,1999-2000
96,0029900097,0029900097,1610612745,1610612754,1999-11-15T00:00:00,0,2,Indiana,1999-2000
97,0029900098,0029900098,1610612762,1610612759,1999-11-15T00:00:00,2,2,Tied,1999-2000
98,0029900099,0029900099,1610612756,1610612747,1999-11-15T00:00:00,0,4,L.A. Lakers,1999-2000
99,0029900100,0029900100,1610612764,1610612755,1999-11-16T00:00:00,1,3,Philadelphia,1999-2000
100,0029900101,0029900101,1610612748,1610612757,1999-11-16T00:00:00,1,1,Tied,1999-2000
101,0029900102,0029900102,1610612737,1610612766,1999-11-16T00:00:00,1,3,Charlotte,1999-2000
102,0029900103,0029900103,1610612761,1610612765,1999-11-16T00:00:00,2,2,Tied,1999-2000
103,0029900104,0029900104,1610612749,1610612746,1999-11-16T00:00:00,2,0,Milwaukee,1999-2000
104,0029900105,0029900105,1610612742,1610612745,1999-11-16T00:00:00,1,3,Houston,1999-2000
105,0029900106,0029900106,1610612759,1610612754,1999-11-16T00:00:00,1,1,Tied,1999-2000
106,0029900107,0029900107,1610612743,1610612752,1999-11-16T00:00:00,1,1,Tied,1999-2000
107,0029900108,0029900108,1610612744,1610612741,1999-11-16T00:00:00,2,0,Golden State,1999-2000
108,0029900109,0029900109,1610612758,1610612763,1999-11-16T00:00:00,3,1,Sacramento,1999-2000
109,0029900110,0029900110,1610612738,1610612739,1999-11-17T00:00:00,2,2,Tied,1999-2000
110,0029900111,0029900111,1610612755,1610612748,1999-11-17T00:00:00,1,3,Miami,1999-2000
111,0029900112,0029900112,1610612753,1610612757,1999-11-17T00:00:00,0,2,Portland,1999-2000
112,0029900113,0029900113,1610612766,1610612742,1999-11-17T00:00:00,1,1,Tied,1999-2000
113,0029900114,0029900114,1610612765,1610612751,1999-11-17T00:00:00,2,1,Detroit,1999-2000
114,0029900115,0029900115,1610612750,1610612746,1999-11-17T00:00:00,3,1,Minnesota,1999-2000
115,0029900116,0029900116,1610612762,1610612752,1999-11-17T00:00:00,2,0,Utah,1999-2000
116,0029900117,0029900117,1610612756,1610612741,1999-11-17T00:00:00,2,0,Phoenix,1999-2000
117,0029900118,0029900118,1610612760,1610612744,1999-11-17T00:00:00,4,0,Seattle,1999-2000
118,0029900119,0029900119,1610612764,1610612761,1999-11-18T00:00:00,2,2,Tied,1999-2000
119,0029900120,0029900120,1610612749,1610612759,1999-11-18T00:00:00,2,0,Milwaukee,1999-2000
120,0029900121,0029900121,1610612745,1610612758,1999-11-18T00:00:00,1,3,Sacramento,1999-2000
121,0029900122,0029900122,1610612743,1610612747,1999-11-18T00:00:00,1,3,L.A. Lakers,1999-2000
122,0029900123,0029900123,1610612763,1610612760,1999-11-18T00:00:00,0,4,Seattle,1999-2000
123,0029900124,0029900124,1610612738,1610612751,1999-11-19T00:00:00,3,1,Boston,1999-2000
124,0029900125,0029900125,1610612755,1610612757,1999-11-19T00:00:00,0,2,Portland,1999-2000
125,0029900126,0029900126,1610612753,1610612766,1999-11-19T00:00:00,2,2,Tied,1999-2000
126,0029900127,0029900127,1610612761,1610612746,1999-11-19T00:00:00,2,0,Toronto,1999-2000
127,0029900128,0029900128,1610612765,1610612739,1999-11-19T00:00:00,2,2,Tied,1999-2000
128,0029900129,0029900129,1610612754,1610612737,1999-11-19T00:00:00,3,1,Indiana,1999-2000
129,0029900130,0029900130,1610612750,1610612762,1999-11-19T00:00:00,3,1,Minnesota,1999-2000
130,0029900131,0029900131,1610612742,1610612758,1999-11-19T00:00:00,1,3,Sacramento,1999-2000
131,0029900132,0029900132,1610612756,1610612752,1999-11-19T00:00:00,1,1,Tied,1999-2000
132,0029900133,0029900133,1610612747,1610612741,1999-11-19T00:00:00,2,0,L.A. Lakers,1999-2000
133,0029900134,0029900134,1610612751,1610612755,1999-11-20T00:00:00,1,3,Philadelphia,1999-2000
134,0029900135,0029900135,1610612764,1610612746,1999-11-20T00:00:00,1,1,Tied,1999-2000
135,0029900136,0029900136,1610612748,1610612738,1999-11-20T00:00:00,3,1,Miami,1999-2000
136,0029900137,0029900137,1610612766,1610612757,1999-11-20T00:00:00,0,2,Portland,1999-2000
137,0029900138,0029900138,1610612737,1610612753,1999-11-20T00:00:00,0,3,Orlando,1999-2000
138,0029900139,0029900139,1610612739,1610612754,1999-11-20T00:00:00,0,4,Indiana,1999-2000
139,0029900140,0029900140,1610612749,1610612762,1999-11-20T00:00:00,1,1,Tied,1999-2000
140,0029900141,0029900141,1610612759,1610612742,1999-11-20T00:00:00,2,2,Tied,1999-2000
141,0029900142,0029900142,1610612743,1610612741,1999-11-20T00:00:00,1,1,Tied,1999-2000
142,0029900143,0029900143,1610612744,1610612752,1999-11-20T00:00:00,0,2,New York,1999-2000
143,0029900144,0029900144,1610612760,1610612745,1999-11-20T00:00:00,3,1,Seattle,1999-2000
144,0029900145,0029900145,1610612765,1610612749,1999-11-21T00:00:00,3,1,Detroit,1999-2000
145,0029900146,0029900146,1610612756,1610612760,1999-11-21T00:00:00,2,2,Tied,1999-2000
146,0029900147,0029900147,1610612747,1610612761,1999-11-21T00:00:00,1,1,Tied,1999-2000
147,0029900148,0029900148,1610612758,1610612745,1999-11-21T00:00:00,3,1,Sacramento,1999-2000
148,0029900149,0029900149,1610612763,1610612750,1999-11-21T00:00:00,0,4,Minnesota,1999-2000
149,0029900150,0029900150,1610612738,1610612754,1999-11-22T00:00:00,1,3,Indiana,1999-2000
150,0029900151,0029900151,1610612755,1610612759,1999-11-22T00:00:00,0,2,San Antonio,1999-2000
151,0029900152,0029900152,1610612762,1610612750,1999-11-22T00:00:00,1,3,Minnesota,1999-2000
152,0029900153,0029900153,1610612764,1610612763,1999-11-23T00:00:00,1,1,Tied,1999-2000
153,0029900154,0029900154,1610612737,1610612748,1999-11-23T00:00:00,2,2,Tied,1999-2000
154,0029900155,0029900155,1610612739,1610612757,1999-11-23T00:00:00,1,1,Tied,1999-2000
155,0029900156,0029900156,1610612745,1610612742,1999-11-23T00:00:00,3,1,Houston,1999-2000
156,0029900157,0029900157,1610612756,1610612761,1999-11-23T00:00:00,1,1,Tied,1999-2000
157,0029900158,0029900158,1610612746,1610612752,1999-11-23T00:00:00,1,1,Tied,1999-2000
158,0029900159,0029900159,1610612758,1610612751,1999-11-23T00:00:00,1,1,Tied,1999-2000
159,0029900160,0029900160,1610612738,1610612759,1999-11-24T00:00:00,0,2,San Antonio,1999-2000
160,0029900161,0029900161,1610612755,1610612764,1999-11-24T00:00:00,3,1,Philadelphia,1999-2000
161,0029900162,0029900162,1610612753,1610612742,1999-11-24T00:00:00,1,1,Tied,1999-2000
162,0029900163,0029900163,1610612748,1610612737,1999-11-24T00:00:00,2,2,Tied,1999-2000
163,0029900164,0029900164,1610612766,1610612763,1999-11-24T00:00:00,2,0,Charlotte,1999-2000
164,0029900165,0029900165,1610612749,1610612741,1999-11-24T00:00:00,3,1,Milwaukee,1999-2000
165,0029900166,0029900166,1610612750,1610612757,1999-11-24T00:00:00,2,2,Tied,1999-2000
166,0029900167,0029900167,1610612743,1610612761,1999-11-24T00:00:00,2,0,Denver,1999-2000
167,0029900168,0029900168,1610612747,1610612762,1999-11-24T00:00:00,3,1,L.A. Lakers,1999-2000
168,0029900169,0029900169,1610612744,1610612751,1999-11-24T00:00:00,0,2,New Jersey,1999-2000
169,0029900170,0029900170,1610612754,1610612765,1999-11-25T00:00:00,3,1,Indiana,1999-2000
170,0029900171,0029900171,1610612738,1610612749,1999-11-26T00:00:00,1,2,Milwaukee,1999-2000
171,0029900172,0029900172,1610612755,1610612739,1999-11-26T00:00:00,4,0,Philadelphia,1999-2000
172,0029900173,0029900173,1610612766,1610612764,1999-11-26T00:00:00,3,0,Charlotte,1999-2000
173,0029900174,0029900174,1610612765,1610612737,1999-11-26T00:00:00,3,1,Detroit,1999-2000
174,0029900175,0029900175,1610612754,1610612763,1999-11-26T00:00:00,2,0,Indiana,1999-2000
175,0029900176,0029900176,1610612759,1610612741,1999-11-26T00:00:00,2,0,San Antonio,1999-2000
176,0029900177,0029900177,1610612743,1610612750,1999-11-26T00:00:00,2,2,Tied,1999-2000
177,0029900178,0029900178,1610612762,1610612761,1999-11-26T00:00:00,1,1,Tied,1999-2000
178,0029900179,0029900179,1610612747,1610612751,1999-11-26T00:00:00,2,0,L.A. Lakers,1999-2000
179,0029900180,0029900180,1610612758,1610612744,1999-11-26T00:00:00,3,1,Sacramento,1999-2000
180,0029900181,0029900181,1610612757,1610612745,1999-11-26T00:00:00,2,2,Tied,1999-2000
181,0029900182,0029900182,1610612760,1610612746,1999-11-26T00:00:00,3,1,Seattle,1999-2000
182,0029900183,0029900183,1610612752,1610612753,1999-11-27T00:00:00,3,1,New York,1999-2000
183,0029900184,0029900184,1610612748,1610612764,1999-11-27T00:00:00,4,0,Miami,1999-2000
184,0029900185,0029900185,1610612737,1610612738,1999-11-27T00:00:00,1,3,Boston,1999-2000
185,0029900186,0029900186,1610612739,1610612766,1999-11-27T00:00:00,1,3,Charlotte,1999-2000
186,0029900187,0029900187,1610612749,1610612755,1999-11-27T00:00:00,0,3,Philadelphia,1999-2000
187,0029900188,0029900188,1610612750,1610612763,1999-11-27T00:00:00,4,0,Minnesota,1999-2000
188,0029900189,0029900189,1610612742,1610612741,1999-11-27T00:00:00,2,0,Dallas,1999-2000
189,0029900190,0029900190,1610612759,1610612743,1999-11-27T00:00:00,3,1,San Antonio,1999-2000
190,0029900191,0029900191,1610612756,1610612751,1999-11-27T00:00:00,2,0,Phoenix,1999-2000
191,0029900192,0029900192,1610612746,1610612757,1999-11-27T00:00:00,0,4,Portland,1999-2000
192,0029900193,0029900193,1610612744,1610612761,1999-11-27T00:00:00,0,2,Toronto,1999-2000
193,0029900194,0029900194,1610612765,1610612753,1999-11-28T00:00:00,2,2,Tied,1999-2000
194,0029900195,0029900195,1610612760,1610612754,1999-11-28T00:00:00,1,1,Tied,1999-2000
195,0029900196,0029900196,1610612752,1610612742,1999-11-29T00:00:00,2,0,New York,1999-2000
196,0029900197,0029900197,1610612748,1610612758,1999-11-29T00:00:00,2,0,Miami,1999-2000
197,0029900198,0029900198,1610612762,1610612744,1999-11-29T00:00:00,4,0,Utah,1999-2000
198,0029900199,0029900199,1610612757,1610612754,1999-11-29T00:00:00,0,2,Indiana,1999-2000
199,0029900200,0029900200,1610612763,1610612745,1999-11-29T00:00:00,2,2,Tied,1999-2000
200,0029900201,0029900201,1610612751,1610612764,1999-11-30T00:00:00,1,3,Washington,1999-2000
201,0029900202,0029900202,1610612755,1610612752,1999-11-30T00:00:00,1,3,New York,1999-2000
202,0029900203,0029900203,1610612753,1610612758,1999-11-30T00:00:00,0,2,Sacramento,1999-2000
203,0029900204,0029900204,1610612761,1610612737,1999-11-30T00:00:00,2,2,Tied,1999-2000
204,0029900205,0029900205,1610612739,1610612742,1999-11-30T00:00:00,2,0,Cleveland,1999-2000
205,0029900206,0029900206,1610612750,1610612743,1999-11-30T00:00:00,2,2,Tied,1999-2000
206,0029900207,0029900207,1610612759,1610612765,1999-11-30T00:00:00,1,1,Tied,1999-2000
207,0029900208,0029900208,1610612746,1610612756,1999-11-30T00:00:00,0,4,Phoenix,1999-2000
208,0029900209,0029900209,1610612760,1610612747,1999-11-30T00:00:00,1,3,L.A. Lakers,1999-2000
209,0029900210,0029900210,1610612764,1610612739,1999-12-01T00:00:00,1,3,Cleveland,1999-2000
210,0029900211,0029900211,1610612748,1610612755,1999-12-01T00:00:00,3,1,Miami,1999-2000
211,0029900212,0029900212,1610612743,1610612765,1999-12-01T00:00:00,1,1,Tied,1999-2000
212,0029900213,0029900213,1610612756,1610612745,1999-12-01T00:00:00,2,2,Tied,1999-2000
213,0029900214,0029900214,1610612747,1610612744,1999-12-01T00:00:00,4,0,L.A. Lakers,1999-2000
214,0029900215,0029900215,1610612757,1610612766,1999-12-01T00:00:00,2,0,Portland,1999-2000
215,0029900216,0029900216,1610612763,1610612754,1999-12-01T00:00:00,0,2,Indiana,1999-2000
216,0029900217,0029900217,1610612751,1610612759,1999-12-02T00:00:00,0,2,San Antonio,1999-2000
217,0029900218,0029900218,1610612737,1610612758,1999-12-02T00:00:00,2,0,Atlanta,1999-2000
218,0029900219,0029900219,1610612741,1610612742,1999-12-02T00:00:00,0,2,Dallas,1999-2000
219,0029900220,0029900220,1610612749,1610612752,1999-12-02T00:00:00,0,4,New York,1999-2000
220,0029900221,0029900221,1610612750,1610612753,1999-12-02T00:00:00,1,1,Tied,1999-2000
221,0029900222,0029900222,1610612746,1610612745,1999-12-02T00:00:00,0,4,Houston,1999-2000
222,0029900223,0029900223,1610612744,1610612760,1999-12-02T00:00:00,0,4,Seattle,1999-2000
223,0029900224,0029900224,1610612738,1610612748,1999-12-03T00:00:00,1,3,Miami,1999-2000
224,0029900225,0029900225,1610612761,1610612764,1999-12-03T00:00:00,2,2,Tied,1999-2000
225,0029900226,0029900226,1610612739,1610612755,1999-12-03T00:00:00,0,4,Philadelphia,1999-2000
226,0029900227,0029900227,1610612765,1610612759,1999-12-03T00:00:00,1,1,Tied,1999-2000
227,0029900228,0029900228,1610612743,1610612753,1999-12-03T00:00:00,0,2,Orlando,1999-2000
228,0029900229,0029900229,1610612762,1610612754,1999-12-03T00:00:00,0,2,Indiana,1999-2000
229,0029900230,0029900230,1610612747,1610612757,1999-12-03T00:00:00,2,2,Tied,1999-2000
230,0029900231,0029900231,1610612763,1610612766,1999-12-03T00:00:00,0,2,Charlotte,1999-2000
231,0029900232,0029900232,1610612751,1610612752,1999-12-04T00:00:00,1,3,New York,1999-2000
232,0029900233,0029900233,1610612755,1610612738,1999-12-04T00:00:00,3,1,Philadelphia,1999-2000
233,0029900234,0029900234,1610612764,1610612758,1999-12-04T00:00:00,0,2,Sacramento,1999-2000
234,0029900235,0029900235,1610612737,1610612765,1999-12-04T00:00:00,1,3,Detroit,1999-2000
235,0029900236,0029900236,1610612741,1610612749,1999-12-04T00:00:00,1,3,Milwaukee,1999-2000
236,0029900237,0029900237,1610612750,1610612742,1999-12-04T00:00:00,2,2,Tied,1999-2000
237,0029900238,0029900238,1610612745,1610612756,1999-12-04T00:00:00,2,2,Tied,1999-2000
238,0029900239,0029900239,1610612746,1610612760,1999-12-04T00:00:00,1,3,Seattle,1999-2000
239,0029900240,0029900240,1610612744,1610612762,1999-12-04T00:00:00,0,4,Utah,1999-2000
240,0029900241,0029900241,1610612752,1610612743,1999-12-05T00:00:00,1,1,Tied,1999-2000
241,0029900242,0029900242,1610612761,1610612759,1999-12-05T00:00:00,1,1,Tied,1999-2000
242,0029900243,0029900243,1610612749,1610612742,1999-12-05T00:00:00,2,0,Milwaukee,1999-2000
243,0029900244,0029900244,1610612756,1610612757,1999-12-05T00:00:00,1,3,Portland,1999-2000
244,0029900245,0029900245,1610612747,1610612753,1999-12-05T00:00:00,2,0,L.A. Lakers,1999-2000
245,0029900246,0029900246,1610612760,1610612766,1999-12-05T00:00:00,1,1,Tied,1999-2000
246,0029900247,0029900247,1610612751,1610612758,1999-12-06T00:00:00,1,1,Tied,1999-2000
247,0029900248,0029900248,1610612755,1610612743,1999-12-06T00:00:00,0,2,Denver,1999-2000
248,0029900249,0029900249,1610612745,1610612763,1999-12-06T00:00:00,2,2,Tied,1999-2000
249,0029900250,0029900250,1610612762,1610612764,1999-12-06T00:00:00,2,0,Utah,1999-2000
250,0029900251,0029900251,1610612746,1610612748,1999-12-06T00:00:00,0,2,Miami,1999-2000
251,0029900252,0029900252,1610612752,1610612744,1999-12-07T00:00:00,2,0,New York,1999-2000
252,0029900253,0029900253,1610612761,1610612739,1999-12-07T00:00:00,4,0,Toronto,1999-2000
253,0029900254,0029900254,1610612754,1610612759,1999-12-07T00:00:00,1,1,Tied,1999-2000
254,0029900255,0029900255,1610612749,1610612765,1999-12-07T00:00:00,1,3,Detroit,1999-2000
255,0029900256,0029900256,1610612742,1610612763,1999-12-07T00:00:00,3,1,Dallas,1999-2000
256,0029900257,0029900257,1610612756,1610612753,1999-12-07T00:00:00,2,0,Phoenix,1999-2000
257,0029900258,0029900258,1610612747,1610612764,1999-12-07T00:00:00,1,1,Tied,1999-2000
258,0029900259,0029900259,1610612757,1610612748,1999-12-07T00:00:00,1,1,Tied,1999-2000
259,0029900260,0029900260,1610612738,1610612743,1999-12-08T00:00:00,2,0,Boston,1999-2000
260,0029900261,0029900261,1610612751,1610612749,1999-12-08T00:00:00,3,1,New Jersey,1999-2000
261,0029900262,0029900262,1610612755,1610612745,1999-12-08T00:00:00,1,1,Tied,1999-2000
262,0029900263,0029900263,1610612766,1610612744,1999-12-08T00:00:00,2,0,Charlotte,1999-2000
263,0029900264,0029900264,1610612737,1610612746,1999-12-08T00:00:00,1,1,Tied,1999-2000
264,0029900265,0029900265,1610612739,1610612741,1999-12-08T00:00:00,3,1,Cleveland,1999-2000
265,0029900266,0029900266,1610612762,1610612742,1999-12-08T00:00:00,3,1,Utah,1999-2000
266,0029900267,0029900267,1610612758,1610612747,1999-12-08T00:00:00,1,3,L.A. Lakers,1999-2000
267,0029900268,0029900268,1610612760,1610612750,1999-12-08T00:00:00,2,2,Tied,1999-2000
268,0029900269,0029900269,1610612759,1610612763,1999-12-09T00:00:00,4,0,San Antonio,1999-2000
269,0029900270,0029900270,1610612756,1610612764,1999-12-09T00:00:00,2,0,Phoenix,1999-2000
270,0029900271,0029900271,1610612757,1610612750,1999-12-09T00:00:00,2,2,Tied,1999-2000
271,0029900272,0029900272,1610612738,1610612745,1999-12-10T00:00:00,1,1,Tied,1999-2000
272,0029900273,0029900273,1610612752,1610612755,1999-12-10T00:00:00,3,1,New York,1999-2000
273,0029900274,0029900274,1610612766,1610612743,1999-12-10T00:00:00,1,1,Tied,1999-2000
274,0029900275,0029900275,1610612737,1610612744,1999-12-10T00:00:00,0,2,Golden State,1999-2000
275,0029900276,0029900276,1610612761,1610612749,1999-12-10T00:00:00,2,2,Tied,1999-2000
